919	33	2	300
172	24	2	400
620	34	3	300
796	30	4	50
527	17	3	200
344	18	3	400
533	33	3	200
397	24	2	100
843	28	1	200
73	25	1	50
171	12	4	250
381	18	1	50
512	17	1	400
367	35	2	400
1022	33	4	400
618	29	3	250
315	20	4	300
100	10	1	100
771	32	3	300
210	14	3	150
441	25	4	100
756	27	3	150
760	33	4	400
629	35	4	200
345	30	1	300
473	26	2	300
400	33	2	400
567	30	4	150
1043	35	4	300
360	35	2	200
469	19	2	50
1068	35	2	250
864	28	2	100
591	34	1	150
297	20	2	200
895	33	4	350
225	19	3	250
230	14	4	300
491	25	4	350
91	21	3	50
840	28	3	350
122	7	2	150
312	24	4	350
426	22	4	200
943	31	1	300
145	20	3	200
175	26	1	100
245	18	1	200
278	31	4	350
397	30	1	250
183	21	2	250
416	15	3	250
91	12	1	50
138	7	4	400
469	30	3	400
59	26	3	100
401	17	2	100
79	28	4	250
199	30	3	150
298	31	4	100
88	26	3	350
942	31	2	100
38	22	1	300
49	3	2	100
132	9	3	50
72	26	3	350
28	2	1	250
99	12	2	50
537	18	4	100
47	30	4	250
35	22	2	150
38	35	1	150
717	29	2	250
427	19	1	350
586	28	4	350
511	28	4	150
783	28	3	150
250	23	2	100
174	29	2	150
370	28	4	350
951	32	3	250
239	17	1	50
38	3	3	150
730	24	2	300
227	22	4	400
31	10	1	300
190	35	3	300
309	17	4	250
693	24	3	150
452	26	3	300
828	30	2	50
107	26	1	200
83	27	4	250
900	34	4	350
43	22	4	200
1052	35	1	200
98	15	1	250
583	20	4	150
626	30	4	200
609	30	4	350
148	10	2	400
518	17	1	250
189	11	2	200
247	15	3	250
487	33	4	200
364	31	3	100
111	5	3	150
23	12	1	200
578	32	3	100
164	34	2	150
806	33	1	50
232	30	4	350
442	26	3	50
370	20	2	400
214	21	4	400
542	26	4	250
701	29	2	50
179	22	2	150
163	7	3	100
867	31	3	150
73	31	4	350
115	10	3	250
472	21	3	350
340	23	1	300
218	17	4	100
269	11	4	100
205	29	3	250
186	14	4	200
141	14	4	100
101	28	1	300
479	17	3	300
22	12	4	300
137	30	1	350
494	22	4	300
850	29	4	350
564	22	2	300
31	19	3	50
290	18	3	50
222	23	3	150
690	32	3	150
106	16	2	350
583	29	3	300
297	21	2	100
918	31	4	200
658	28	2	300
979	34	4	100
614	32	3	200
434	32	2	200
364	35	3	300
33	21	2	400
295	20	3	200
361	34	4	250
98	25	3	200
42	2	3	250
85	24	4	50
876	29	4	250
374	27	1	400
17	3	4	400
224	21	4	150
18	15	1	150
618	24	2	150
35	30	3	350
135	31	2	400
51	22	2	150
345	32	3	350
278	18	1	350
114	19	3	100
180	20	3	350
396	23	4	100
230	33	3	50
817	35	1	100
394	32	1	150
234	21	1	100
57	16	4	200
303	20	3	400
471	29	1	300
386	17	3	100
220	12	1	50
122	15	1	350
349	22	2	350
675	25	2	100
628	23	3	50
83	30	3	50
122	31	4	200
641	35	3	400
308	15	1	400
43	35	2	150
605	28	1	300
269	16	2	200
184	12	3	350
223	30	1	150
405	23	1	150
662	34	3	150
621	30	1	350
181	12	4	150
576	32	4	350
320	13	2	100
728	27	4	250
367	28	2	250
118	14	2	300
78	4	4	100
626	32	3	200
421	17	1	100
677	34	3	250
200	10	3	350
38	29	1	50
640	23	2	150
205	20	1	100
30	16	4	250
422	31	2	400
126	9	3	200
106	33	2	150
360	17	1	300
514	35	4	100
234	17	2	250
340	31	2	250
834	33	3	50
106	15	2	300
213	34	1	350
365	31	3	250
89	13	1	100
919	30	2	100
599	29	4	250
42	3	2	350
75	24	3	150
702	34	1	300
330	22	1	50
521	22	2	150
74	19	1	400
238	28	3	400
430	16	4	350
152	25	1	150
137	19	3	200
295	11	4	400
28	10	1	400
477	25	2	250
537	28	2	300
35	6	3	200
732	30	1	300
524	33	4	300
151	10	1	350
457	20	4	250
111	11	2	200
178	13	2	100
236	21	1	150
118	7	4	100
117	24	1	400
497	17	2	300
726	28	2	150
344	34	2	300
501	23	3	350
45	22	4	250
45	15	2	350
261	14	1	250
65	5	2	300
577	30	4	250
145	28	4	50
26	16	2	200
336	31	4	100
49	17	3	350
405	18	2	250
667	31	2	300
642	31	2	250
147	28	2	200
155	15	1	300
363	13	2	400
801	26	2	100
340	14	2	100
112	31	1	300
678	34	2	300
642	27	1	350
318	25	3	400
808	32	4	50
307	29	3	350
145	33	3	50
328	19	2	300
426	26	4	50
595	31	1	350
371	25	2	400
127	17	1	250
407	32	2	400
35	34	3	250
85	27	4	300
419	29	4	350
507	18	1	250
251	18	2	300
295	13	4	100
138	34	1	350
37	9	3	250
115	23	1	250
141	22	1	300
340	13	4	150
162	31	3	100
155	21	2	300
108	30	1	300
254	35	2	400
325	30	1	150
869	29	3	150
142	30	2	350
611	27	2	300
953	35	2	200
48	12	2	350
741	28	1	300
150	21	1	250
327	11	3	350
418	19	3	50
110	35	1	400
164	32	3	300
75	32	3	250
223	17	1	100
318	26	2	400
34	19	3	300
269	20	4	150
50	32	2	100
60	20	2	350
556	25	2	300
193	18	1	150
68	17	2	200
685	23	1	250
471	17	4	250
390	24	4	400
727	26	1	100
534	33	4	50
967	35	2	350
43	5	1	400
890	35	4	200
432	33	1	100
230	26	2	400
390	13	2	400
300	18	1	300
349	13	1	300
148	27	2	350
112	14	2	250
477	16	4	50
115	24	2	150
813	35	4	350
356	28	3	300
71	29	1	300
741	25	4	50
206	22	1	150
683	24	2	300
295	32	1	100
564	33	2	100
634	30	1	200
71	16	3	100
382	21	2	200
584	26	4	150
647	26	2	150
497	29	1	350
76	25	1	100
174	8	2	250
516	32	4	150
793	34	2	350
112	26	4	350
1041	34	3	300
120	11	4	150
61	25	2	350
56	30	1	300
934	34	1	300
838	35	3	50
484	21	2	400
889	30	3	250
425	31	4	400
232	9	2	400
568	26	2	350
307	21	1	300
223	20	2	300
373	23	4	300
697	34	3	300
348	22	3	350
903	35	4	50
39	32	3	250
550	20	2	50
271	22	3	250
614	29	4	200
540	22	2	250
225	30	4	250
227	35	3	300
729	25	4	350
54	32	1	400
325	35	2	300
565	34	1	250
153	16	1	200
572	35	1	350
136	15	4	50
373	26	1	200
107	5	3	200
685	33	2	350
730	29	4	250
456	20	1	150
85	9	4	300
689	33	1	350
137	5	1	100
837	35	4	150
547	22	4	300
545	29	3	150
578	28	3	350
856	35	3	50
487	26	4	400
866	33	3	50
722	27	3	100
624	27	1	400
66	18	2	350
784	35	3	200
345	21	3	150
100	10	4	300
608	27	4	350
249	28	1	400
798	31	3	50
516	21	4	250
567	29	4	150
77	31	1	200
541	24	2	350
194	29	1	350
552	34	2	50
367	33	4	400
134	19	1	150
2	1	4	250
151	9	2	400
213	15	1	150
58	27	1	100
32	16	1	250
629	31	3	100
470	18	3	150
22	11	3	250
151	8	1	250
482	29	1	50
333	18	4	250
233	27	4	200
606	25	4	200
456	35	3	100
201	32	2	200
147	20	1	200
377	22	1	350
67	35	3	300
54	2	3	400
577	25	4	200
55	8	2	50
1006	35	3	250
384	30	1	50
312	26	1	300
203	15	3	400
268	30	3	300
127	31	3	150
196	29	4	150
467	29	1	150
154	18	3	150
369	27	3	300
320	30	1	300
409	24	1	200
273	35	3	200
441	32	4	250
121	32	4	150
115	28	3	50
57	33	1	300
504	19	2	200
130	19	4	350
88	35	4	350
731	25	2	50
537	34	4	400
99	21	4	300
95	14	1	250
475	20	2	150
310	23	1	200
191	18	2	200
633	25	2	100
64	8	1	250
421	30	2	150
636	33	4	400
80	13	3	200
518	29	1	150
440	20	3	100
189	32	4	50
802	34	3	200
828	27	2	150
502	29	2	100
176	18	3	150
559	33	4	200
669	24	4	300
520	34	2	400
532	32	1	150
71	27	2	350
442	30	3	350
366	19	2	400
373	17	2	250
317	28	4	200
350	25	4	50
621	28	1	50
205	25	3	200
164	7	2	400
394	18	4	100
208	14	2	150
789	33	3	250
371	34	2	350
416	24	2	250
733	33	4	200
927	33	3	400
213	7	3	200
218	33	3	250
185	34	4	100
524	33	1	400
237	13	1	150
409	33	1	50
89	13	2	400
503	17	3	150
61	12	2	150
133	29	2	250
914	32	1	250
357	28	3	200
462	19	3	150
352	33	3	50
870	32	2	350
968	32	2	200
616	29	4	300
215	12	1	400
404	16	3	300
83	11	2	100
186	24	1	300
400	15	1	200
56	27	1	150
102	8	4	350
96	20	2	200
282	33	1	50
256	18	1	300
50	21	2	200
251	17	2	200
898	30	2	250
743	29	2	100
164	29	2	250
696	23	1	50
171	6	3	150
459	23	4	400
274	32	2	300
819	27	2	150
520	33	1	250
563	30	1	350
857	33	3	400
450	33	3	350
139	10	2	100
500	29	1	200
265	34	4	150
45	15	1	350
122	19	1	150
564	25	2	200
63	9	1	400
287	14	4	100
120	11	1	300
661	27	2	300
109	13	1	150
55	3	4	100
119	15	4	250
235	20	2	250
884	34	4	100
545	26	4	100
77	10	2	250
960	34	4	350
78	18	3	300
875	32	2	150
991	32	1	100
36	17	1	300
799	32	4	50
75	30	1	300
376	13	3	250
454	19	4	150
600	35	3	100
761	27	3	150
24	21	1	100
1007	35	1	350
192	27	3	300
81	34	2	300
416	25	3	350
402	30	4	150
585	23	4	400
475	31	3	150
246	33	2	150
674	27	2	250
275	22	1	150
199	31	3	150
745	31	1	250
215	27	4	50
122	8	4	100
564	34	2	150
274	16	1	250
874	31	1	100
736	24	2	400
448	16	4	200
481	27	4	150
235	21	1	200
609	25	2	200
335	29	4	150
575	24	4	350
242	25	1	350
539	29	3	350
405	20	1	250
402	29	3	100
433	28	2	200
262	29	3	350
454	17	1	50
101	22	2	250
413	33	2	300
520	31	1	200
291	18	1	350
568	25	2	350
750	29	3	300
52	31	2	150
212	20	4	400
158	19	2	50
392	32	4	200
570	19	2	200
103	27	3	400
65	20	3	100
617	35	3	350
389	24	1	400
310	34	3	50
41	34	1	100
226	13	3	400
563	29	1	300
192	20	1	200
426	31	4	350
68	5	1	200
174	6	2	200
59	30	2	250
131	34	4	50
48	13	2	350
201	11	2	350
511	30	2	150
95	5	4	300
475	16	4	300
263	9	2	400
73	3	3	50
411	32	3	350
108	13	3	50
897	32	4	300
376	18	3	250
175	35	2	100
104	14	3	200
689	31	3	100
141	27	1	300
308	13	1	250
124	30	1	300
350	12	3	150
203	17	2	350
173	9	4	50
233	19	4	50
162	12	1	250
739	28	1	200
86	3	2	100
179	8	4	350
750	32	4	400
46	7	2	100
875	33	3	300
256	15	1	100
265	33	3	100
128	25	3	250
166	23	2	150
616	30	1	200
58	11	2	50
405	28	1	250
188	14	3	50
30	29	2	50
268	16	4	250
518	18	1	250
36	27	4	50
806	26	3	300
450	26	1	150
863	34	3	250
228	13	3	400
249	35	1	150
132	6	4	350
418	25	2	200
854	30	1	400
756	33	1	300
464	24	3	200
76	15	2	150
213	13	2	100
165	11	3	400
583	31	2	50
533	25	3	400
30	6	4	400
126	29	2	300
687	34	3	200
806	35	2	400
417	33	3	200
40	29	1	350
265	24	2	300
154	27	3	50
94	31	3	200
512	35	3	100
171	13	2	100
621	24	4	150
78	3	3	50
69	22	3	350
138	8	1	250
416	14	4	250
382	17	2	250
231	25	1	50
151	13	4	350
542	31	1	150
61	4	4	250
489	29	1	100
446	21	2	400
843	31	2	200
508	35	1	150
265	27	4	250
281	22	4	150
150	8	2	400
566	34	2	300
917	32	4	100
689	32	3	400
73	6	1	50
1005	33	1	350
674	23	3	400
201	9	1	100
592	34	3	300
689	24	4	300
324	30	1	150
469	22	1	300
575	28	4	250
324	19	1	50
445	32	3	100
215	7	3	250
378	29	3	50
128	31	3	350
447	32	1	300
380	24	2	200
398	30	3	350
936	34	4	350
408	27	1	100
395	28	3	400
816	33	4	300
460	28	2	150
490	35	2	250
184	10	4	350
851	32	4	250
537	32	4	300
161	9	4	50
319	15	1	300
350	18	3	250
138	11	3	100
49	26	1	400
662	33	2	50
51	13	3	150
652	29	2	50
390	35	3	150
197	17	4	200
480	20	3	100
227	13	4	50
89	25	4	350
42	33	2	350
196	10	4	150
493	23	4	200
189	28	4	250
178	28	2	200
654	30	2	400
103	22	3	300
20	7	2	250
237	17	2	50
28	10	3	100
102	7	1	400
239	21	3	150
458	27	1	250
650	25	1	200
582	33	2	200
244	8	2	50
190	34	1	50
359	16	1	400
372	15	1	250
46	35	2	300
257	35	2	50
747	26	3	350
286	15	4	200
231	29	2	350
12	12	3	350
329	12	2	50
470	19	4	100
786	34	4	300
134	21	4	250
749	34	1	100
167	7	1	250
235	9	2	150
121	26	4	250
583	21	1	250
58	3	1	150
273	15	2	250
171	6	4	200
32	18	4	250
115	16	4	250
121	4	1	300
143	17	3	150
230	28	1	100
569	24	4	350
748	35	3	200
295	17	1	50
1001	34	2	350
478	22	1	150
196	17	1	200
545	30	2	100
333	17	2	350
127	30	2	50
139	11	3	300
491	26	3	150
158	15	4	200
298	31	3	400
159	10	3	300
444	15	4	300
61	16	4	250
586	28	3	350
441	34	3	350
38	8	1	400
390	21	4	300
743	27	2	300
475	17	2	100
534	20	1	200
343	16	4	300
170	16	2	250
840	33	3	300
80	16	3	50
808	34	3	150
514	19	3	100
319	25	2	250
234	21	1	50
259	35	1	250
533	25	4	150
492	25	2	50
493	35	4	100
444	28	3	50
789	35	4	150
667	26	1	50
546	28	2	150
66	31	1	50
373	22	4	200
41	28	3	300
111	6	1	100
43	14	3	200
143	16	1	350
316	23	1	150
607	29	2	400
105	6	3	400
894	34	2	150
57	16	1	50
359	16	4	250
370	28	1	350
412	22	3	400
450	24	1	200
132	11	3	100
803	30	4	400
244	22	3	400
621	34	4	250
738	35	3	150
437	23	2	100
255	17	3	150
222	11	1	300
421	26	3	200
116	8	3	150
210	18	2	250
553	26	1	50
182	26	1	300
146	11	2	400
378	33	3	300
62	16	4	200
506	23	2	400
978	34	3	250
802	31	2	200
526	29	3	250
637	32	2	300
235	25	1	350
344	17	4	400
127	29	4	200
234	34	1	250
30	27	1	150
103	5	1	400
54	26	1	350
83	15	4	150
34	20	1	50
291	27	2	300
884	29	4	400
247	22	2	150
344	28	3	50
77	19	4	200
580	28	3	100
436	27	2	350
244	12	3	250
494	23	1	200
85	16	3	350
361	13	1	300
570	29	2	350
136	26	1	150
461	17	3	200
109	23	4	250
150	27	3	200
684	23	3	50
340	13	1	400
27	5	2	150
339	28	4	100
203	8	4	300
493	30	2	300
51	15	3	350
535	26	2	100
94	31	3	250
726	34	1	150
682	27	3	300
761	27	4	250
685	29	3	150
84	15	3	200
114	17	2	350
576	34	3	400
79	11	2	300
812	29	3	400
169	17	2	350
436	21	4	100
758	25	4	250
474	23	2	200
90	6	2	300
334	28	2	350
113	31	4	300
860	29	1	200
883	30	2	150
214	16	2	250
36	18	4	50
136	11	4	300
35	7	3	200
680	32	3	150
111	34	1	150
605	24	1	400
83	5	1	300
78	23	2	400
286	21	2	200
365	32	1	250
89	10	3	250
533	18	1	400
801	27	2	50
250	25	1	150
529	24	1	150
511	30	2	100
375	33	2	350
187	12	4	50
259	12	1	250
888	33	3	350
570	27	2	200
274	29	3	50
943	31	3	300
163	35	4	400
624	30	2	350
561	21	2	200
742	27	1	400
693	25	4	200
133	25	3	100
165	11	2	200
33	4	1	400
499	33	2	50
524	23	3	300
144	17	3	300
74	10	2	250
521	21	4	400
632	22	3	50
72	3	2	300
60	13	3	50
432	26	3	50
571	19	1	400
339	21	2	350
385	35	4	50
825	32	4	200
332	35	1	300
265	30	4	200
240	33	4	100
157	24	1	100
890	32	1	400
77	29	4	300
217	7	3	400
76	11	2	100
120	14	1	400
797	28	1	50
603	20	3	50
263	22	2	50
230	8	1	150
501	31	2	200
200	35	4	250
88	24	4	250
710	23	1	50
669	30	1	300
229	9	1	100
595	35	1	300
27	25	3	200
554	28	2	250
269	31	4	250
375	27	2	50
56	8	2	100
273	27	3	250
138	16	2	150
830	35	3	250
158	16	2	200
438	20	3	250
955	35	4	300
543	23	1	150
114	8	1	400
287	21	1	100
172	26	2	250
160	13	3	50
35	2	1	50
512	33	2	50
191	22	4	400
491	24	2	350
366	15	1	300
1074	35	1	100
223	34	3	50
666	25	4	100
331	14	1	350
175	34	2	50
826	32	1	200
52	7	4	250
208	23	2	400
205	13	4	200
207	35	3	300
1073	35	2	150
223	33	2	300
309	11	2	150
865	35	1	400
922	33	1	50
113	21	1	300
458	19	2	400
345	26	3	250
296	23	2	350
914	32	2	300
109	34	3	100
809	27	2	50
434	32	4	200
595	23	2	300
548	34	1	100
256	14	1	50
389	25	2	100
64	14	1	400
961	31	3	50
216	11	1	50
303	26	2	200
73	11	2	350
655	30	1	200
137	26	4	50
729	34	4	350
381	22	2	150
109	27	1	100
236	35	3	400
321	35	1	200
54	27	4	250
639	33	3	300
44	15	1	250
482	24	3	400
664	23	3	200
587	27	3	150
566	34	1	100
381	23	1	250
840	34	1	250
359	30	4	50
360	23	2	200
345	17	1	50
731	31	4	300
851	30	4	300
321	20	4	350
487	31	1	250
831	32	4	150
239	9	2	200
940	34	3	300
192	23	1	200
216	9	3	400
611	28	3	350
163	33	4	100
462	34	4	250
52	7	3	150
260	17	3	150
206	26	3	400
88	18	2	100
764	26	3	150
283	23	2	50
541	20	2	400
531	19	4	50
54	23	4	250
641	30	3	300
411	29	4	400
157	10	4	250
314	25	1	250
630	33	1	100
342	24	2	100
810	34	4	100
590	20	1	350
447	25	2	300
52	5	2	150
363	33	2	100
55	14	1	200
58	4	3	100
79	23	1	100
244	13	1	400
660	29	2	400
657	31	3	150
305	15	2	250
856	28	1	300
101	16	2	400
266	9	3	100
44	29	4	300
392	21	1	400
198	28	1	350
629	23	2	50
79	15	3	50
274	13	2	300
318	18	3	150
915	35	3	200
470	19	2	150
107	32	1	150
126	22	3	250
113	15	1	300
290	32	1	200
190	10	2	400
383	29	4	300
312	31	2	350
45	29	1	50
93	6	1	50
49	20	1	50
350	30	2	150
61	7	4	50
155	12	4	350
315	12	2	250
34	31	3	50
157	14	2	200
166	20	1	100
32	31	3	250
717	32	2	250
75	34	3	100
514	23	2	300
288	28	3	50
338	34	2	150
103	7	4	400
475	19	1	50
315	29	2	350
51	4	4	250
377	29	3	300
448	30	2	200
399	31	2	400
654	34	4	150
256	18	3	350
259	31	2	250
266	28	3	200
214	28	2	400
526	21	2	250
54	18	2	350
814	29	3	150
564	35	4	150
363	14	1	150
362	24	4	150
48	22	3	50
228	23	1	200
389	17	2	350
468	31	2	100
112	14	4	300
252	21	1	300
514	17	2	50
437	26	3	250
470	26	1	350
155	20	1	100
116	10	3	150
145	31	1	200
837	30	3	300
215	18	4	250
177	30	4	350
678	28	1	250
821	32	4	200
428	20	3	200
169	21	2	400
13	12	2	250
559	22	2	200
106	5	4	250
75	3	4	350
472	32	1	50
336	35	1	150
1038	34	1	150
684	24	1	150
303	29	3	250
527	28	4	150
137	9	2	250
559	26	1	150
457	31	2	250
11	4	2	400
125	11	4	250
281	21	1	250
178	29	4	100
339	16	2	50
135	24	4	100
829	30	3	150
97	5	4	300
947	32	4	100
327	31	3	350
362	25	2	400
105	29	1	100
288	30	3	100
256	31	2	50
402	20	4	350
698	29	1	100
370	29	2	100
93	9	4	250
246	24	2	350
418	23	1	100
296	20	2	150
112	6	4	300
231	25	4	300
186	8	1	50
905	35	1	400
452	23	3	100
87	23	1	300
281	13	2	300
603	27	3	50
438	18	2	150
146	23	1	150
784	28	4	250
611	28	3	100
863	29	2	200
372	30	2	300
341	11	3	250
406	21	1	150
111	20	4	100
424	24	1	150
276	15	3	50
277	25	2	100
379	14	2	300
277	26	2	300
718	33	2	250
460	21	4	400
436	33	1	300
681	31	3	300
784	26	1	250
97	29	3	250
202	33	2	150
650	23	2	50
177	17	2	100
259	23	4	50
62	11	2	100
281	27	4	300
775	29	4	250
547	22	2	50
187	35	1	50
182	30	3	150
308	16	3	50
186	24	3	350
98	27	2	350
154	15	3	300
476	26	1	200
360	35	4	50
816	31	1	100
384	24	1	50
738	26	3	350
248	11	1	250
701	27	2	150
622	26	3	50
186	23	2	350
150	12	2	50
95	25	3	400
503	17	4	300
635	30	1	50
295	24	4	50
185	15	2	150
224	20	3	150
182	30	4	200
499	32	2	250
441	22	4	150
234	12	4	100
695	30	3	300
222	28	3	100
244	17	3	300
533	34	2	300
815	30	3	100
70	24	4	150
289	35	3	50
571	33	1	300
266	30	2	50
369	18	2	200
361	12	3	50
949	35	4	200
858	35	2	100
242	11	4	400
227	21	4	100
671	24	4	100
292	20	2	400
550	31	1	300
603	25	2	200
84	6	4	400
170	32	3	50
733	31	1	300
39	28	1	150
128	12	4	50
984	35	2	100
445	24	4	150
152	34	1	200
1009	34	3	300
805	34	4	200
26	7	1	200
123	14	2	300
408	28	4	250
163	9	3	100
495	18	1	200
652	27	4	200
573	27	4	150
151	10	1	300
473	32	2	100
21	15	4	400
465	21	3	50
69	9	3	200
533	35	1	350
129	13	4	350
235	31	3	250
36	33	3	300
183	17	3	250
33	23	3	100
860	35	3	200
1019	33	4	100
835	32	1	150
85	24	1	50
248	17	1	50
68	21	3	150
548	32	3	200
358	26	4	250
696	32	1	350
534	19	2	400
773	28	2	50
615	21	3	300
697	28	2	200
372	29	2	50
524	31	3	100
123	27	4	300
128	23	4	150
110	19	4	400
775	28	1	50
45	21	3	350
532	18	4	200
835	27	2	150
769	31	1	100
38	21	2	50
83	7	1	50
170	7	3	150
540	21	2	300
157	15	4	300
473	18	3	400
337	21	1	50
147	19	1	200
274	24	4	350
397	33	2	300
166	27	4	150
380	34	1	200
138	17	3	50
484	23	2	400
294	23	4	300
375	14	1	150
838	31	3	50
440	33	4	150
778	26	3	400
269	29	2	400
133	18	1	50
224	30	2	400
559	35	4	250
656	24	4	150
932	35	2	400
726	31	2	250
389	27	4	350
252	12	4	250
292	29	3	350
133	26	1	300
198	30	4	350
596	31	1	350
371	28	3	400
375	31	1	250
129	5	4	400
405	25	1	100
99	9	4	400
135	6	3	50
60	16	4	350
294	21	3	350
89	16	2	150
553	29	3	400
90	6	3	150
425	35	1	350
1052	35	4	350
756	32	3	150
194	13	3	50
95	15	1	150
418	35	3	150
781	28	2	350
900	33	4	50
401	20	1	400
418	32	1	100
281	34	1	150
233	29	4	400
422	24	3	250
885	34	2	350
151	30	4	100
671	22	3	400
303	11	1	100
87	34	1	250
189	29	3	300
750	33	1	50
105	11	1	250
528	23	2	100
622	26	3	100
11	5	3	250
113	14	3	400
38	30	2	50
364	27	1	350
152	28	1	50
330	27	2	150
923	30	1	50
424	31	4	300
314	25	1	350
318	21	2	350
19	13	2	100
631	30	3	300
629	32	2	50
238	17	3	250
726	24	2	200
182	30	4	150
102	6	1	100
20	1	3	350
626	35	1	50
583	28	4	150
133	9	3	150
492	23	2	350
400	28	2	300
280	34	4	350
202	30	3	300
371	26	4	200
235	15	3	200
620	30	3	200
202	32	4	250
235	12	4	250
13	7	4	50
642	32	1	200
397	25	3	400
491	20	3	350
213	33	3	100
235	8	3	150
108	29	3	400
81	8	3	150
262	15	2	150
658	25	1	250
998	33	3	200
167	13	3	400
625	24	4	250
471	25	3	250
890	35	2	100
739	32	1	200
282	25	4	400
324	12	2	400
488	35	4	50
474	21	3	100
512	32	2	300
29	3	4	50
421	17	3	400
316	27	4	200
659	25	4	200
202	11	3	300
544	27	3	100
760	31	3	250
524	35	1	150
49	16	4	100
584	19	3	350
471	20	3	100
990	32	4	250
274	29	3	300
813	34	4	300
799	27	1	400
59	28	2	200
339	14	1	400
100	20	3	250
528	20	1	400
516	30	1	300
40	33	3	400
654	27	3	100
462	32	2	100
597	25	2	350
60	33	3	350
28	18	4	350
552	20	4	250
638	32	3	200
317	19	3	200
1018	33	2	200
125	30	3	150
602	20	2	250
400	18	3	200
328	31	4	100
