48	35	1	150
301	29	3	150
165	17	4	200
473	25	1	150
449	32	1	350
223	21	1	250
284	29	3	150
360	18	3	350
211	21	4	250
542	23	2	250
531	18	2	150
553	34	3	200
185	23	2	150
660	25	1	250
551	19	2	150
713	29	1	300
780	28	3	250
85	26	3	50
766	25	2	150
621	21	1	350
46	4	4	50
811	27	3	50
523	26	4	350
813	33	2	200
317	33	3	50
321	21	1	100
391	14	1	150
381	27	1	350
43	2	3	300
337	18	2	100
790	31	4	100
743	25	2	350
143	25	1	350
1028	34	1	350
423	19	2	400
70	24	1	50
476	20	2	50
115	28	3	300
318	20	2	200
95	4	1	100
366	23	2	50
158	12	1	400
529	23	4	300
39	5	4	350
347	15	3	200
131	5	2	350
236	21	4	300
294	35	1	100
740	28	2	200
898	34	4	400
64	3	2	350
353	32	3	100
472	21	2	200
408	27	4	300
413	35	4	350
826	30	3	50
97	8	1	400
415	17	3	250
294	17	4	350
200	15	1	50
215	32	2	200
156	30	1	400
647	30	1	100
372	19	2	250
56	24	2	250
36	15	2	250
754	34	2	400
269	21	4	100
650	22	1	100
104	13	1	300
753	27	3	400
622	24	4	350
114	8	2	400
659	30	1	100
109	19	2	250
72	6	3	50
310	32	1	350
909	34	2	300
226	31	1	400
204	14	4	400
215	8	4	300
52	18	2	400
406	25	3	50
161	34	3	150
38	29	2	400
207	17	2	50
198	10	2	400
465	24	4	150
241	32	1	150
72	11	4	200
28	5	4	300
218	35	4	350
506	31	1	50
103	4	1	350
68	26	4	150
606	33	2	100
745	33	1	400
26	8	1	150
598	26	2	400
220	8	1	350
270	21	4	300
618	29	3	250
408	24	1	300
279	22	4	250
230	28	3	100
136	33	1	200
587	25	3	200
239	8	4	200
441	28	1	50
372	18	4	250
390	16	1	200
137	17	2	300
442	17	1	100
182	16	4	400
293	16	2	200
547	27	3	300
1014	34	1	400
81	28	1	50
112	4	3	50
46	17	3	200
831	29	1	200
112	18	1	100
399	31	2	250
17	6	3	150
756	25	3	50
879	30	1	350
43	23	4	150
450	34	4	200
508	35	3	50
339	22	2	350
66	13	3	400
483	21	4	350
221	23	1	400
204	34	1	300
597	26	2	200
625	29	4	250
514	29	3	350
69	25	2	250
38	12	1	150
423	18	3	350
117	32	3	250
543	18	1	350
666	22	4	250
267	30	4	150
112	20	4	300
652	22	2	250
622	26	1	50
302	24	4	200
161	24	1	150
189	19	4	350
138	16	2	250
607	27	4	150
714	32	1	300
161	7	2	250
710	32	3	300
769	34	4	350
664	23	2	200
38	22	1	300
693	24	1	250
144	22	2	150
551	24	1	350
497	22	3	200
467	24	3	350
467	21	2	150
537	27	2	150
132	5	2	300
613	31	4	50
735	30	1	350
359	17	1	250
616	33	2	150
507	33	1	200
215	15	1	300
1048	35	2	400
357	20	4	100
398	35	4	300
366	17	4	400
938	34	4	400
429	27	2	100
492	35	4	350
601	29	3	150
283	33	1	300
83	17	4	150
305	32	3	150
355	35	1	50
703	35	3	50
572	34	3	200
139	27	2	350
833	27	4	300
948	35	4	350
521	26	3	350
35	31	4	200
591	27	3	50
85	34	3	400
636	26	1	200
86	19	3	100
953	34	4	300
120	15	1	150
783	26	3	400
495	21	3	100
570	26	1	50
673	35	1	250
798	27	1	100
495	32	1	250
474	16	4	400
266	34	3	250
507	31	2	300
230	13	4	200
151	19	4	100
562	24	4	250
442	26	3	50
1053	35	4	400
612	24	2	400
299	33	2	50
106	20	1	350
645	24	3	300
606	31	4	50
141	33	2	50
100	23	1	150
396	31	2	100
88	27	2	250
94	30	1	100
515	33	2	100
272	35	1	50
995	34	2	50
199	15	2	150
529	24	1	350
403	23	4	350
30	4	2	300
572	27	3	50
450	28	3	400
172	31	1	200
111	24	2	100
290	18	3	50
472	24	4	150
507	32	2	250
233	31	2	100
115	9	2	300
5	4	4	200
19	18	1	350
717	25	3	350
802	33	2	300
485	33	2	150
269	31	3	400
564	31	3	100
106	34	1	400
514	33	3	350
177	14	4	200
94	16	1	100
1084	35	2	150
72	19	1	300
774	27	4	300
314	22	3	300
83	17	1	200
510	29	2	300
64	26	1	200
1002	35	2	150
49	12	4	400
507	23	2	50
137	6	3	100
938	35	1	300
708	31	1	400
445	29	1	350
146	14	2	100
321	14	3	50
273	25	3	350
240	23	3	150
809	27	2	250
832	29	1	400
329	17	4	350
811	31	4	50
474	33	2	350
46	3	3	300
524	34	2	200
210	26	4	50
511	27	2	50
625	21	4	350
539	26	2	50
733	27	1	300
760	25	3	400
115	10	1	50
491	17	3	300
208	12	2	100
580	28	1	100
463	35	3	350
240	32	3	50
863	34	1	250
468	28	3	200
181	15	4	50
383	19	1	350
341	26	1	400
357	18	1	300
51	27	1	400
402	23	3	200
587	24	1	100
955	31	2	350
21	19	2	350
608	26	4	400
244	22	1	50
603	35	4	300
93	14	2	300
463	17	4	50
175	26	1	150
368	21	1	400
100	10	3	250
320	33	1	50
269	34	1	100
968	32	4	50
722	24	3	200
450	18	3	100
68	32	1	200
283	18	4	150
460	26	4	400
655	24	1	200
552	27	3	100
663	35	2	100
162	28	4	150
604	23	4	300
559	24	4	300
239	33	1	150
920	31	1	200
280	15	3	250
915	35	3	300
25	11	4	100
638	29	4	50
244	19	1	250
174	15	4	300
738	32	3	50
958	34	4	150
448	20	4	150
635	21	2	250
567	29	3	100
169	21	2	300
426	17	1	150
80	20	3	300
752	31	1	200
620	35	2	50
56	18	1	400
476	35	1	250
483	28	2	50
366	26	3	50
116	28	2	150
435	26	3	150
577	23	4	100
541	35	1	250
681	27	2	200
22	7	4	300
439	27	4	250
468	17	1	250
71	5	1	400
379	30	1	50
201	23	4	200
132	19	2	350
221	20	1	100
51	28	4	100
614	32	1	400
518	20	1	350
63	5	2	350
355	16	2	350
322	31	2	400
545	31	2	50
128	34	3	100
232	31	4	400
195	14	4	400
361	22	4	250
432	22	2	50
460	15	1	150
634	22	3	100
59	31	4	300
797	27	3	50
197	31	4	400
569	32	3	250
93	20	1	250
67	12	1	300
637	29	2	300
362	24	4	350
55	3	4	250
268	32	1	100
932	35	2	250
564	27	2	300
888	31	2	350
420	35	2	100
186	22	4	350
943	31	2	150
172	33	2	150
711	31	4	150
799	31	3	250
738	24	4	300
842	32	2	400
738	31	4	200
348	34	1	100
619	30	4	150
845	32	3	100
662	27	2	200
538	31	2	100
112	12	4	400
162	31	3	100
642	31	3	150
436	20	3	100
551	21	1	350
844	32	1	300
301	22	1	100
338	12	1	350
450	16	4	50
528	20	1	300
576	32	2	350
774	31	4	350
592	34	4	100
673	25	3	100
234	30	1	150
199	28	3	50
572	21	4	400
61	9	3	50
174	34	4	300
768	25	1	250
229	32	2	250
516	30	4	50
123	17	2	300
572	34	1	50
513	28	3	50
577	19	4	200
524	35	4	150
663	28	1	350
312	29	2	150
401	13	4	300
424	14	4	50
292	10	3	150
312	19	3	150
841	29	1	200
706	35	1	300
103	8	2	350
23	13	2	150
379	16	1	400
461	25	3	250
693	33	1	350
570	21	1	300
396	30	4	400
71	7	4	350
300	33	1	300
63	14	2	100
92	32	2	150
64	29	4	50
337	16	1	150
536	21	4	250
686	31	4	400
257	25	4	50
654	23	4	300
331	31	4	50
29	19	3	300
104	31	1	50
523	35	3	150
207	12	3	100
272	10	2	100
284	28	2	200
64	4	3	50
45	2	4	250
550	34	4	300
588	33	3	200
569	26	2	300
425	31	4	400
779	30	3	50
278	32	1	50
561	30	2	400
491	26	3	250
522	26	3	50
375	16	1	250
22	2	2	100
568	27	1	300
736	28	2	150
857	34	1	150
279	33	1	100
586	35	3	350
378	30	2	150
785	33	2	50
557	31	4	50
94	16	3	400
576	24	4	400
268	30	4	300
729	35	2	250
263	33	1	200
62	9	2	250
279	17	3	300
373	22	4	300
37	19	2	250
340	31	1	200
502	28	1	350
525	30	3	350
163	14	3	350
213	21	4	350
86	17	4	150
211	24	1	100
215	28	3	50
526	22	3	100
894	33	1	300
55	6	4	100
203	29	4	300
405	27	1	250
161	26	3	400
287	21	1	50
89	4	2	350
94	17	2	200
262	30	2	100
389	33	3	350
468	31	3	350
168	16	3	50
371	25	2	350
365	29	2	200
311	22	4	200
653	33	4	50
197	33	4	300
105	31	1	200
760	31	1	350
571	35	4	300
642	34	3	200
766	29	4	150
577	23	2	50
836	35	1	50
67	35	3	300
120	27	4	200
640	26	4	350
349	19	4	350
69	6	4	300
99	26	1	150
558	22	1	100
119	17	1	250
220	30	3	300
356	21	1	200
597	21	4	200
561	24	4	150
267	24	1	100
173	33	3	400
820	31	2	50
314	16	4	100
403	15	2	250
85	28	4	400
871	31	2	250
451	25	1	100
80	23	1	100
114	31	4	200
673	22	4	50
167	19	4	200
243	26	2	100
56	7	4	200
519	25	2	200
101	31	4	200
302	28	4	400
351	18	1	350
186	18	1	100
46	20	2	200
744	26	4	350
324	31	3	350
431	30	2	200
719	27	2	200
183	22	4	200
456	16	1	250
794	29	2	150
25	17	2	250
176	17	2	50
247	21	2	200
29	10	3	300
128	28	3	50
71	18	4	350
412	32	3	150
688	26	2	300
479	20	3	300
114	6	4	200
78	31	2	250
438	19	2	200
164	9	3	300
149	35	2	300
343	12	1	400
493	27	1	250
575	24	2	50
243	32	1	150
446	20	3	300
183	21	2	150
52	11	2	50
676	26	2	50
386	17	4	250
705	29	4	150
589	32	1	300
53	31	1	100
64	9	2	200
592	23	3	250
58	9	4	50
12	12	1	100
261	31	3	250
223	29	4	400
248	35	4	400
919	31	3	300
188	27	4	200
113	32	1	100
650	23	2	300
96	13	3	300
337	21	1	250
34	27	4	250
430	29	3	100
508	34	4	400
55	8	2	300
899	29	1	300
44	20	4	100
738	25	2	350
37	16	3	50
331	27	1	250
506	31	1	300
642	23	4	350
198	14	3	200
518	22	4	50
117	28	1	100
275	25	4	200
616	31	2	150
303	33	3	200
228	22	3	300
905	33	3	50
571	33	4	350
910	35	3	100
775	31	1	150
462	28	1	350
42	20	2	100
784	34	1	150
305	31	3	300
410	34	1	100
629	32	3	350
524	28	3	300
904	31	4	150
706	32	3	200
224	29	3	150
225	28	1	200
564	35	2	200
212	29	4	150
247	31	2	100
210	26	2	300
695	30	4	300
717	28	3	350
15	10	4	250
64	23	2	400
122	17	3	100
43	31	2	150
645	25	3	400
437	20	2	350
111	35	1	400
211	26	3	400
78	18	3	300
469	16	3	100
617	34	3	100
436	30	4	300
430	17	2	50
98	11	3	200
223	26	4	100
134	21	4	200
566	22	1	300
627	34	1	150
113	26	2	400
367	35	3	200
808	33	3	50
6	2	4	200
982	33	4	200
794	27	3	100
585	23	4	400
252	33	2	50
87	32	3	350
308	33	4	50
379	22	1	400
321	14	2	50
348	16	4	100
317	12	2	250
659	22	3	50
817	33	2	50
524	17	1	250
268	20	1	350
508	35	4	200
714	29	1	400
153	7	1	200
415	29	1	400
39	30	4	250
743	29	3	200
233	18	2	300
703	27	2	350
713	29	1	250
676	31	2	50
391	29	4	350
625	24	2	250
708	33	3	400
463	18	4	50
655	34	3	200
833	35	3	150
593	23	2	50
581	33	1	400
132	19	3	300
908	35	4	400
371	13	4	400
215	32	1	350
962	32	1	150
851	31	3	250
384	23	2	200
617	35	3	350
478	17	1	250
234	25	1	50
223	24	4	350
270	9	3	100
252	11	4	100
306	32	1	150
162	10	3	200
478	26	4	100
887	32	4	200
168	33	4	100
100	5	4	50
351	18	2	400
245	11	4	300
686	26	4	50
263	9	2	400
175	34	3	50
763	33	1	50
93	33	3	400
457	18	1	400
304	25	3	100
882	35	3	400
7	7	3	200
119	24	3	400
628	33	1	350
320	18	2	200
370	33	2	200
448	30	1	200
464	19	4	50
273	34	2	50
258	11	2	50
493	31	1	250
754	34	2	200
379	33	4	150
390	13	2	350
400	27	4	150
209	25	4	300
968	33	4	200
425	28	3	400
203	24	3	350
233	33	1	300
216	11	3	250
463	29	2	50
179	32	4	150
161	16	4	150
553	20	3	200
156	29	3	300
799	30	4	100
85	5	1	50
564	25	1	100
990	34	3	250
47	3	1	350
698	33	2	50
58	7	2	400
51	4	3	400
859	34	4	150
903	32	1	100
186	29	1	150
154	30	1	300
89	15	3	400
248	26	2	50
222	11	1	350
417	33	3	200
930	35	1	200
38	6	1	300
788	26	3	250
337	35	2	100
934	31	3	300
115	28	1	350
37	29	4	150
299	18	2	400
100	13	1	50
266	30	2	100
254	22	2	250
47	19	1	150
105	33	1	400
276	34	1	250
509	27	1	100
991	35	2	50
72	12	3	200
567	19	2	350
467	27	1	400
441	25	3	50
100	29	4	400
99	27	4	200
70	5	2	200
146	5	1	250
524	28	2	300
719	35	2	400
120	11	1	350
61	10	3	100
285	11	2	350
485	25	2	200
153	24	2	100
624	25	3	50
474	19	3	350
343	21	1	50
782	32	1	350
117	28	2	150
789	34	3	100
103	6	4	50
862	28	4	100
336	35	1	250
481	24	3	50
540	25	4	100
85	10	4	150
730	31	3	100
78	13	2	100
467	27	2	100
261	16	1	350
414	26	2	150
620	30	4	300
252	35	4	150
387	28	1	300
832	29	2	200
110	15	3	300
123	10	3	150
390	35	3	150
368	14	1	400
907	32	4	150
641	28	3	100
732	30	1	50
70	13	4	100
251	26	3	250
743	30	2	300
551	21	2	250
216	25	4	150
315	12	3	250
50	2	1	50
402	28	4	400
443	28	3	150
256	9	1	150
720	31	4	300
92	35	2	50
372	14	2	200
102	21	4	150
184	12	3	400
165	19	3	250
716	34	3	150
117	29	4	300
12	5	4	50
454	26	4	400
278	30	3	300
444	32	3	150
269	11	3	200
251	27	4	150
246	15	4	50
684	24	1	250
34	2	4	250
114	25	3	250
287	10	3	400
691	30	3	150
240	10	3	150
650	22	3	100
39	5	2	250
162	27	1	50
91	14	2	250
426	31	3	400
884	31	4	250
197	9	1	100
206	10	2	350
273	10	1	250
41	26	3	100
683	23	2	350
741	27	4	150
59	16	3	200
106	8	2	300
442	35	4	250
267	28	1	250
479	31	3	400
659	28	3	250
376	32	4	300
776	26	4	300
265	19	2	50
365	30	4	350
176	26	2	100
802	27	2	400
42	5	3	400
419	25	1	400
50	27	3	250
72	3	1	300
666	24	3	350
93	31	1	300
315	32	2	400
214	9	4	150
139	24	1	50
239	31	1	150
95	34	2	50
847	31	4	350
818	33	2	150
808	27	1	150
100	5	3	250
797	31	3	400
215	26	3	250
756	34	3	400
568	32	1	50
521	35	4	50
153	31	4	150
235	14	2	250
690	26	2	350
826	27	3	300
403	13	1	200
258	31	3	250
349	23	2	200
163	13	3	300
74	8	2	350
21	9	2	150
724	27	4	200
722	34	1	50
277	32	2	150
392	18	2	400
228	22	2	350
398	17	2	200
166	26	3	100
489	22	2	100
725	32	1	150
204	25	3	300
606	26	2	50
361	19	3	150
908	31	3	100
61	30	1	350
202	21	2	400
643	21	3	400
412	22	3	400
844	30	1	150
291	33	4	300
655	35	4	200
483	34	3	400
50	28	4	50
150	15	3	300
604	22	1	400
695	25	4	100
69	10	3	150
73	6	4	300
102	14	2	150
350	16	2	150
647	32	2	350
622	24	1	400
571	30	2	300
77	17	1	250
313	26	1	200
154	12	2	100
521	23	1	350
694	32	4	100
285	22	3	50
498	34	4	150
906	30	2	200
805	30	3	250
297	33	2	150
691	26	1	400
638	26	1	50
445	32	4	250
398	28	4	150
64	8	1	300
256	23	4	400
350	33	3	150
323	27	3	200
582	19	3	150
1052	34	1	50
566	30	2	400
32	14	4	200
724	24	3	250
821	27	2	200
656	24	1	350
99	7	3	400
705	29	4	300
739	35	3	200
134	21	4	300
525	33	2	100
363	13	2	300
965	35	2	300
456	21	4	200
144	28	2	50
366	16	2	400
25	4	4	250
452	30	1	50
335	34	1	250
860	33	1	300
546	27	1	200
117	29	1	50
280	31	3	300
306	25	1	100
439	26	4	150
252	21	1	350
323	34	1	200
160	13	1	400
567	28	4	400
190	12	1	300
236	21	1	350
239	9	2	250
330	24	2	50
53	15	1	400
340	17	1	350
330	13	2	250
118	14	1	300
191	28	1	300
307	15	3	50
617	25	2	250
221	19	1	400
62	18	1	200
465	21	3	250
606	28	4	250
157	9	4	400
803	31	3	400
217	32	3	250
938	35	4	300
379	19	1	50
38	7	2	250
597	34	4	250
414	32	2	300
558	26	3	350
381	18	3	350
714	29	2	250
444	29	4	300
267	25	3	350
77	18	1	300
171	16	3	300
215	30	4	200
340	26	2	150
938	33	4	200
245	26	4	200
34	16	1	250
433	27	3	400
236	35	3	250
544	32	4	150
482	33	2	200
228	11	1	100
456	34	1	50
646	34	1	150
19	18	3	250
44	33	2	50
116	16	1	300
286	13	2	50
21	10	1	300
57	3	2	150
103	8	2	250
221	25	2	300
735	34	4	300
56	30	1	250
45	20	2	400
15	14	4	400
374	34	2	200
237	31	4	300
442	18	1	150
111	4	1	400
147	14	1	300
281	12	4	250
532	19	4	250
133	12	2	350
921	30	3	300
243	21	3	150
726	25	1	350
586	35	4	250
355	22	1	400
393	21	4	150
172	20	3	400
341	26	3	400
688	32	1	350
643	25	4	250
283	34	4	250
721	29	4	100
659	25	1	400
571	29	2	100
166	22	4	300
146	24	3	250
662	27	2	350
347	14	2	100
183	8	2	200
565	29	4	50
167	30	4	400
532	29	3	400
402	27	1	100
961	32	2	50
129	6	2	50
190	29	2	150
944	35	4	350
104	4	2	250
375	16	1	350
624	28	2	50
272	26	1	300
538	31	3	400
305	16	4	250
167	11	4	250
465	20	4	200
438	20	3	250
182	19	2	250
67	20	3	100
316	19	3	150
142	27	1	250
491	24	2	350
163	28	1	200
386	26	3	350
613	23	2	50
731	27	4	250
320	22	1	200
938	35	1	150
199	34	3	400
333	11	4	350
606	34	2	150
340	13	4	250
768	25	2	150
614	30	2	150
638	25	4	350
117	29	2	100
167	11	3	50
482	33	2	50
495	26	3	250
527	24	2	200
264	23	4	200
174	21	4	350
216	17	3	100
393	33	1	50
92	9	1	50
418	20	4	300
374	25	1	300
491	19	1	150
225	21	4	200
279	32	3	350
110	17	3	350
361	18	3	350
615	24	4	150
255	30	3	250
86	27	3	150
78	19	4	350
186	13	4	350
499	22	2	250
185	15	4	150
453	20	2	100
553	20	2	200
322	19	2	100
314	35	1	300
52	14	1	50
84	26	3	100
130	5	3	50
793	33	1	350
464	16	3	200
265	23	4	350
342	29	1	100
244	23	2	300
376	35	1	50
583	21	3	400
786	29	4	150
375	20	2	300
74	7	2	100
251	13	4	400
249	23	3	100
222	10	2	150
387	28	1	400
278	16	3	350
296	15	4	50
279	20	2	100
326	24	1	200
28	22	1	200
649	35	4	300
797	27	1	350
344	14	2	200
124	23	2	400
887	32	4	100
825	33	3	250
12	3	2	150
329	25	3	200
515	30	2	400
189	8	3	100
262	33	1	300
427	30	2	250
43	23	1	150
718	25	2	50
126	35	3	100
99	12	2	150
90	22	4	250
310	16	3	400
533	18	2	200
216	16	4	350
97	12	2	300
375	21	1	350
677	23	1	50
64	7	4	100
62	32	3	300
284	34	4	100
314	34	1	50
590	27	4	150
74	34	4	150
814	35	2	250
637	28	1	350
83	13	3	250
249	29	2	250
27	10	4	150
291	17	1	100
181	33	3	150
82	22	4	50
203	9	3	150
55	30	1	50
68	32	3	100
274	25	1	350
47	19	1	300
149	22	2	250
914	30	2	200
737	32	1	350
34	31	3	50
340	23	3	150
595	35	4	250
70	25	3	350
346	18	1	100
135	13	3	200
155	18	3	250
539	25	4	300
630	27	3	150
217	29	2	400
156	14	3	350
444	24	4	250
290	20	4	350
141	12	2	250
547	27	2	50
335	30	2	250
170	6	3	350
352	27	3	400
765	28	3	350
28	17	1	400
479	25	3	400
280	23	3	400
96	35	4	250
455	33	2	50
929	33	2	150
472	23	1	400
138	27	4	150
628	29	3	250
662	24	1	250
308	21	1	400
53	33	3	150
186	25	1	200
710	31	2	350
106	7	2	150
835	32	1	200
427	25	3	200
115	29	4	250
294	35	1	200
402	35	2	50
487	18	1	250
340	28	1	250
76	20	3	250
430	25	3	100
60	15	3	300
725	24	4	200
904	30	4	350
137	29	2	150
29	2	2	250
829	30	3	250
165	23	2	100
507	17	2	350
888	30	4	100
401	20	3	350
145	31	1	200
288	15	2	100
1008	34	3	150
250	12	4	400
504	25	1	400
197	17	2	100
956	32	3	100
678	33	2	400
315	26	2	350
285	26	2	250
126	17	1	300
41	26	1	200
192	7	3	150
468	19	2	400
160	15	3	50
462	22	3	150
733	33	4	150
297	22	3	300
364	32	1	300
67	27	2	100
377	24	4	400
145	7	4	400
234	26	1	350
345	30	4	100
574	31	1	250
247	15	1	350
370	34	1	200
163	31	3	150
781	26	2	350
421	16	1	50
98	31	1	150
158	20	2	150
167	9	3	250
520	18	3	200
267	23	3	100
265	19	1	50
206	19	3	50
72	6	1	300
820	28	2	300
180	23	4	350
725	24	3	100
10	10	2	400
464	33	2	400
316	28	3	100
203	7	2	250
982	35	3	150
354	18	1	350
214	20	2	100
44	6	1	400
388	35	4	50
465	28	2	250
43	20	4	300
563	27	2	50
422	22	2	400
997	34	3	400
109	26	2	400
390	30	2	300
652	23	1	50
78	13	4	200
349	30	4	100
665	27	4	150
739	25	3	400
331	32	2	50
690	31	1	50
59	13	1	200
566	30	4	400
32	26	4	400
1020	35	4	300
584	35	3	400
184	33	2	350
458	34	3	300
705	31	2	100
743	30	4	100
199	24	2	150
209	26	1	400
558	34	1	250
414	24	1	150
742	24	3	300
547	34	4	150
138	18	2	250
218	8	1	250
769	28	4	400
354	15	3	100
346	12	4	250
739	28	2	50
409	35	1	50
944	35	4	200
699	30	4	350
173	12	1	100
591	26	4	250
279	30	3	250
383	33	1	400
414	35	1	400
249	21	4	300
301	21	3	350
860	35	4	200
279	29	1	200
644	26	2	400
517	35	4	400
642	22	1	50
110	9	1	50
261	25	1	250
481	29	3	100
927	33	1	50
918	30	2	150
453	17	1	150
797	35	4	250
87	8	3	150
154	31	1	350
180	33	3	400
504	21	1	200
567	19	4	250
210	31	1	100
266	23	4	400
529	20	1	150
819	34	4	200
604	34	4	50
987	35	4	400
727	25	3	150
361	32	2	100
239	14	4	100
356	24	4	150
385	30	2	100
218	12	4	250
63	32	1	350
978	35	2	350
262	16	4	150
892	34	3	300
315	25	1	50
767	29	4	250
202	24	1	350
500	34	2	100
71	4	4	300
940	31	3	200
857	28	3	250
623	31	1	100
438	27	1	400
160	11	2	250
357	22	4	100
148	10	1	400
52	34	1	200
824	31	2	100
1014	34	1	300
179	20	1	250
297	18	1	350
727	33	4	200
182	29	4	200
108	9	4	400
80	30	2	400
748	27	2	200
813	31	3	400
35	14	4	150
623	30	2	100
579	21	2	150
17	13	1	100
563	23	1	150
809	29	3	400
12	1	3	150
131	35	3	250
379	22	4	100
604	35	1	350
515	17	3	300
567	28	3	250
125	7	4	400
882	31	2	100
427	18	3	400
31	8	2	300
130	34	4	350
784	35	4	350
123	29	1	50
273	34	2	200
568	19	3	150
334	25	1	200
537	21	1	50
531	22	4	400
31	8	1	50
612	24	2	250
89	31	3	400
274	25	2	250
132	5	1	300
53	23	2	100
578	21	3	100
633	32	2	300
91	5	3	300
557	32	1	100
79	11	4	50
409	27	2	350
159	27	3	100
59	3	2	300
980	32	1	250
308	23	1	100
486	23	4	400
220	31	3	300
290	10	3	200
141	20	1	200
338	19	2	350
243	11	3	350
610	20	4	100
790	33	1	50
114	6	2	200
217	35	2	200
518	29	3	250
444	18	1	150
208	17	2	50
234	19	3	250
961	32	3	250
379	16	4	300
541	32	1	250
288	15	4	150
549	20	1	50
807	27	1	100
473	29	4	100
577	27	4	200
213	27	2	200
40	17	4	100
275	30	1	250
263	27	1	250
364	33	3	350
560	23	1	400
640	33	3	150
256	21	1	50
344	25	4	300
591	30	4	350
88	28	4	50
195	26	2	250
895	32	2	150
262	19	4	400
389	16	1	350
375	26	4	200
95	26	2	350
152	13	1	150
479	28	3	250
763	26	4	100
159	24	1	250
918	31	2	150
485	24	3	200
215	26	2	200
741	35	3	200
279	9	4	200
160	12	1	350
388	23	4	350
718	31	4	250
403	25	1	300
770	34	2	150
295	29	4	250
132	17	2	350
50	26	1	50
118	27	1	150
630	29	2	150
253	25	2	250
511	29	4	400
282	14	2	250
789	29	4	400
858	29	2	350
97	32	3	250
476	17	2	100
911	35	3	200
84	21	3	150
52	10	4	200
432	21	4	350
140	13	4	150
172	29	3	300
375	29	4	100
354	18	3	150
423	16	2	200
304	10	2	50
36	24	4	150
428	33	3	350
156	27	3	300
84	23	2	200
623	21	4	150
889	31	2	300
466	28	1	400
300	16	4	200
186	23	3	350
257	29	3	250
28	28	2	400
973	35	3	200
437	29	4	400
361	26	3	300
40	16	4	200
60	25	2	300
87	34	4	150
41	33	4	250
681	28	3	400
675	26	4	50
115	13	1	100
