8000	10000	448	27	1	350	73	28	3
2000	625	341	34	3	200	308	17	2
500	1250	104	6	3	50	203	16	4
2000	2500	557	30	2	250	85	23	2
1000	625	365	26	3	50	355	27	2
2000	2500	99	6	4	100	191	17	1
16000	5000	530	28	1	150	232	33	4
500	625	207	24	4	100	45	15	2
2000	5000	154	18	1	200	305	30	3
4000	20000	75	31	4	350	458	33	3
16000	20000	313	33	1	200	69	5	1
2000	5000	777	28	2	250	41	17	2
2000	10000	76	12	2	200	595	24	3
8000	10000	196	34	3	150	484	21	4
8000	625	224	35	1	250	34	22	4
16000	5000	72	5	1	350	350	23	3
4000	1250	34	4	2	300	263	24	4
2000	20000	54	11	2	350	225	20	1
500	10000	10	3	4	350	378	26	3
4000	20000	181	30	2	150	193	15	4
2000	10000	142	19	2	250	117	25	2
1000	5000	569	27	2	350	81	24	2
1000	10000	245	32	3	350	101	13	4
4000	10000	230	25	1	100	62	24	1
1000	2500	27	21	1	200	424	21	1
2000	1250	314	17	4	350	133	22	1
8000	20000	527	31	3	200	50	30	4
16000	1250	118	9	1	150	233	32	3
8000	2500	445	28	3	150	182	13	1
16000	2500	641	32	3	250	305	32	2
16000	1250	33	8	3	100	257	32	1
4000	10000	406	29	1	200	336	34	3
4000	10000	301	13	2	50	197	25	3
8000	1250	329	34	1	250	32	7	2
8000	625	362	31	2	50	285	28	1
4000	625	116	18	3	50	45	22	4
4000	5000	674	35	2	250	203	33	4
500	1250	418	29	3	150	370	32	3
500	2500	195	17	2	350	439	27	3
16000	5000	79	7	1	250	80	14	4
4000	20000	762	34	1	300	163	35	1
8000	20000	111	12	1	400	159	32	2
500	2500	154	34	2	250	556	34	1
1000	1250	152	18	2	50	327	21	2
8000	10000	335	19	2	250	285	24	2
8000	2500	204	34	2	50	327	16	1
2000	1250	249	29	2	350	49	33	1
2000	2500	68	27	4	400	109	15	1
4000	2500	242	26	3	150	85	20	3
8000	1250	657	34	3	400	56	32	3
1000	10000	102	19	2	100	327	14	2
2000	2500	565	34	2	250	155	31	4
8000	625	183	27	2	300	341	16	3
16000	10000	54	24	4	50	262	22	4
1000	20000	42	28	2	100	184	19	2
8000	2500	365	26	4	200	402	24	1
1000	20000	166	30	1	150	190	14	1
4000	625	73	10	2	100	173	24	2
1000	20000	90	14	3	50	553	30	1
1000	2500	90	17	2	200	877	35	1
16000	20000	137	31	4	350	78	27	4
4000	10000	835	34	4	400	34	26	1
8000	625	224	19	3	150	379	21	1
8000	5000	99	24	2	150	528	22	1
500	1250	436	22	2	50	282	27	3
500	1250	179	27	3	100	262	20	1
2000	20000	708	34	1	300	12	10	4
500	5000	427	22	1	250	117	26	3
8000	20000	39	5	1	50	56	8	4
2000	2500	609	34	4	150	145	25	2
8000	625	216	19	4	100	12	1	1
4000	2500	141	30	3	150	359	27	3
1000	5000	191	35	2	250	191	35	4
1000	1250	137	14	3	400	122	7	4
500	625	183	17	2	200	318	26	1
2000	5000	51	22	2	100	517	32	3
16000	1250	178	17	2	300	169	14	4
500	625	259	28	4	300	199	27	3
4000	1250	281	35	1	350	399	33	3
4000	10000	441	19	1	250	48	30	2
8000	625	324	23	1	250	344	35	3
4000	5000	207	35	2	100	133	8	1
8000	1250	149	29	1	350	193	29	3
1000	625	354	33	3	400	217	24	3
500	5000	92	17	2	300	478	21	3
8000	10000	250	13	2	200	76	35	1
8000	5000	200	23	4	250	136	13	3
2000	5000	296	20	3	200	127	12	1
1000	10000	287	25	2	300	174	11	2
4000	10000	201	24	3	400	371	19	1
1000	5000	371	33	3	100	199	33	2
8000	20000	19	14	2	200	273	20	2
16000	1250	414	15	2	50	77	29	1
2000	1250	177	35	2	200	389	26	4
16000	2500	202	25	1	350	215	27	4
2000	20000	8	8	4	50	270	35	1
16000	1250	328	20	4	100	65	17	1
8000	625	451	33	3	250	229	23	4
1000	20000	241	32	4	400	104	23	1
4000	1250	184	21	2	400	450	29	3
16000	20000	58	8	2	200	778	33	4
1000	1250	639	31	4	50	139	35	1
1000	2500	468	21	1	300	121	18	4
8000	1250	284	28	3	250	556	35	1
500	5000	177	34	3	300	101	32	4
16000	1250	225	15	1	200	418	34	3
1000	2500	63	27	3	200	875	32	1
500	625	89	9	1	350	353	23	3
1000	625	808	33	3	300	205	34	4
8000	625	79	14	2	150	336	25	2
2000	5000	283	17	3	50	54	29	3
500	1250	439	21	3	100	123	21	4
1000	625	220	22	3	250	174	32	2
4000	5000	289	22	3	400	265	24	3
8000	10000	176	22	3	350	645	28	3
1000	10000	765	35	2	150	65	13	2
4000	625	333	35	1	150	232	23	2
1000	2500	192	35	4	300	650	27	4
8000	1250	44	7	3	100	730	33	4
1000	1250	198	17	3	150	176	26	3
500	2500	189	17	3	100	249	17	2
8000	1250	501	32	4	100	215	27	4
500	20000	42	10	3	300	158	6	3
16000	1250	495	27	4	250	118	10	3
2000	20000	129	27	4	350	200	33	3
2000	625	17	3	4	50	181	8	2
500	10000	206	32	4	400	465	23	1
16000	2500	236	24	2	100	563	33	4
16000	10000	145	18	4	150	524	29	3
2000	20000	328	18	2	200	360	29	2
4000	10000	109	12	1	300	177	33	1
4000	5000	42	7	3	400	564	24	1
2000	10000	151	26	2	350	56	29	4
4000	10000	364	14	3	200	163	29	4
8000	1250	514	33	1	150	91	26	1
1000	5000	159	29	4	150	47	10	2
4000	20000	260	34	4	250	496	30	3
2000	10000	180	22	1	100	271	30	1
500	2500	59	28	2	350	64	34	4
500	20000	99	20	4	350	245	28	2
8000	20000	48	19	1	400	38	22	3
1000	5000	243	27	3	200	53	12	2
500	10000	146	9	3	150	457	32	1
500	20000	433	22	4	100	255	33	3
2000	2500	349	34	3	350	322	17	1
2000	5000	178	26	3	50	68	10	2
500	5000	115	11	4	50	454	29	2
1000	625	68	20	3	100	383	25	1
2000	10000	260	29	2	400	395	22	4
4000	2500	89	14	1	250	127	17	3
2000	10000	108	34	2	150	464	18	1
16000	5000	187	28	4	400	726	30	3
1000	1250	65	23	4	350	35	25	3
500	10000	118	35	1	50	71	5	4
500	10000	347	24	1	100	55	6	4
8000	20000	42	30	4	350	303	16	2
500	625	487	29	4	150	69	6	3
500	5000	64	3	3	150	191	28	4
4000	10000	647	32	2	300	35	34	4
8000	5000	88	33	3	100	244	10	2
8000	625	43	8	4	250	84	15	2
500	625	420	26	1	350	220	22	3
1000	1250	206	30	4	400	547	22	3
500	625	337	32	4	400	132	19	3
16000	2500	63	13	1	150	95	30	4
4000	20000	676	26	4	50	55	35	4
500	10000	89	12	2	250	684	32	1
4000	20000	551	33	1	200	20	12	4
4000	2500	567	35	3	50	137	19	3
4000	1250	414	26	3	100	103	8	3
500	1250	165	19	3	100	109	19	1
8000	2500	249	28	4	300	42	33	1
8000	1250	207	28	2	250	50	32	1
16000	2500	343	21	3	50	341	33	1
4000	10000	67	32	4	400	109	28	3
500	5000	818	35	3	200	192	30	4
500	2500	452	32	4	250	156	16	2
4000	1250	83	23	1	50	225	31	4
500	20000	138	23	1	250	241	21	3
8000	10000	575	35	1	200	354	24	4
4000	5000	193	30	1	300	543	26	4
2000	2500	50	25	1	250	447	33	2
8000	2500	22	13	2	50	496	29	3
16000	2500	60	21	4	250	141	23	1
2000	1250	161	7	1	350	41	12	4
8000	10000	76	5	1	150	235	25	2
500	1250	491	33	1	400	157	26	1
8000	2500	437	17	4	300	44	32	4
16000	10000	286	26	3	300	351	21	2
2000	20000	48	17	4	300	290	24	1
1000	1250	299	30	4	400	227	11	3
16000	1250	427	26	1	100	98	22	3
4000	20000	124	9	2	250	65	19	4
16000	10000	133	13	4	200	158	20	4
500	20000	115	15	1	50	391	17	3
2000	5000	102	23	4	350	284	21	3
2000	1250	415	20	3	150	305	28	1
1000	625	233	32	3	250	761	33	3
2000	1250	440	18	3	150	214	35	3
2000	20000	80	30	4	300	65	12	3
500	5000	286	19	1	200	224	15	4
500	1250	29	10	4	300	304	18	2
8000	625	285	27	4	200	101	27	2
500	1250	490	34	2	400	112	21	2
4000	5000	414	31	3	400	404	24	3
2000	625	110	28	2	200	365	27	2
4000	20000	516	25	1	400	147	19	2
8000	10000	522	31	4	100	101	19	2
500	5000	182	24	4	400	304	30	1
2000	5000	263	35	4	400	411	30	4
8000	5000	149	20	4	300	560	32	4
8000	625	421	29	3	300	167	25	4
500	625	514	32	3	250	221	27	1
4000	10000	373	19	3	250	140	29	1
500	20000	89	27	4	150	27	11	4
1000	1250	282	15	3	300	179	22	2
500	2500	88	16	2	400	444	27	3
2000	1250	95	7	1	300	72	27	3
4000	625	415	18	1	250	248	33	3
2000	10000	230	17	4	200	196	28	3
16000	20000	745	31	4	400	34	32	3
4000	5000	42	32	1	100	296	19	4
16000	625	164	15	1	200	176	21	3
500	5000	23	23	4	300	319	22	4
1000	10000	49	16	4	200	352	33	3
1000	5000	96	16	4	150	390	30	4
2000	625	91	20	1	250	232	20	1
4000	625	217	21	1	350	433	29	4
8000	2500	476	31	4	350	377	34	4
4000	625	343	35	1	150	249	14	2
4000	2500	522	31	2	300	171	27	4
4000	1250	203	33	4	150	87	5	1
1000	2500	35	8	4	300	164	30	2
16000	2500	496	32	4	200	123	11	2
16000	2500	602	34	4	150	236	30	1
8000	1250	314	31	2	50	308	16	3
2000	10000	281	34	3	400	338	34	1
16000	5000	668	33	4	400	77	19	3
4000	1250	114	35	4	50	20	2	1
16000	1250	89	13	1	200	258	14	4
500	625	147	30	3	300	445	29	4
16000	2500	289	17	2	200	105	11	4
4000	5000	51	31	3	150	805	32	3
1000	1250	376	33	3	300	58	12	2
1000	2500	76	5	2	400	205	28	2
16000	20000	240	26	4	400	101	13	2
500	20000	256	23	1	100	276	20	1
2000	10000	767	32	4	200	70	20	4
4000	2500	215	19	4	100	202	11	2
1000	2500	547	30	4	50	14	5	3
16000	20000	195	28	3	400	315	19	4
16000	5000	191	30	4	400	141	19	3
8000	5000	392	25	1	250	366	35	1
8000	5000	92	26	4	400	547	29	2
2000	2500	197	29	2	300	314	32	2
4000	1250	573	26	1	250	236	35	2
8000	20000	134	14	3	250	48	3	3
8000	5000	390	22	3	400	86	26	3
500	2500	130	31	3	200	237	12	3
16000	625	86	16	4	150	599	27	2
1000	625	645	28	3	50	92	25	2
16000	20000	348	33	1	300	259	14	1
1000	1250	428	17	2	100	94	31	2
16000	20000	48	9	4	300	771	33	2
2000	625	255	9	2	150	39	34	1
16000	5000	306	35	1	50	64	17	2
500	20000	55	21	3	350	131	5	3
8000	5000	18	17	2	50	526	33	1
500	2500	160	17	4	200	83	16	3
500	625	119	12	4	150	244	23	3
1000	1250	95	28	4	150	247	33	4
8000	5000	215	21	4	200	106	7	4
500	625	317	31	2	150	106	9	2
500	1250	295	25	3	200	477	34	4
16000	1250	278	26	4	300	162	24	2
4000	20000	346	28	1	350	554	30	1
500	5000	58	23	4	400	697	34	1
16000	1250	116	19	2	50	343	31	1
16000	1250	373	22	2	150	151	16	1
2000	2500	43	26	2	250	316	21	3
1000	1250	120	30	2	300	220	28	2
2000	625	43	2	3	200	35	17	1
8000	2500	67	32	3	150	159	35	2
8000	625	46	10	1	400	529	30	1
500	2500	23	14	3	350	121	31	2
2000	20000	324	22	2	50	351	22	1
2000	1250	206	25	2	350	551	24	3
1000	20000	734	35	3	300	103	13	1
1000	2500	19	4	1	300	168	18	2
1000	20000	691	30	1	150	213	31	4
4000	5000	209	8	4	100	21	8	3
500	5000	131	26	2	200	253	25	1
500	2500	376	35	3	250	420	27	2
16000	1250	526	29	1	100	120	15	3
8000	1250	255	35	2	200	59	25	3
2000	10000	50	33	1	400	544	32	2
1000	1250	258	31	2	400	501	33	4
16000	1250	279	31	3	250	28	24	4
16000	2500	3	3	2	50	807	33	4
4000	5000	463	33	4	400	363	34	2
2000	20000	286	34	1	200	273	30	1
8000	625	585	24	3	400	66	33	3
4000	5000	728	34	3	150	71	14	2
500	5000	565	31	1	350	210	33	3
16000	5000	284	33	1	300	106	29	1
8000	1250	86	14	3	400	126	18	4
2000	1250	527	33	3	50	202	24	4
16000	2500	10	8	2	200	592	26	3
2000	2500	302	25	3	150	493	27	2
500	20000	163	33	4	350	344	34	3
16000	1250	172	34	1	200	411	23	1
16000	2500	566	35	3	50	32	17	1
1000	20000	511	33	1	400	139	28	4
4000	625	941	33	1	300	69	31	3
2000	20000	34	25	2	150	30	20	4
500	20000	139	23	2	200	636	35	3
4000	625	334	32	4	50	159	30	2
500	20000	372	34	4	350	103	9	3
1000	2500	469	29	1	250	346	32	3
4000	625	116	34	1	250	592	29	3
1000	2500	176	35	2	300	494	27	2
1000	5000	75	22	4	200	710	29	2
1000	2500	65	12	1	200	82	29	2
4000	20000	140	7	2	250	198	18	2
4000	20000	375	32	1	400	250	16	1
4000	5000	49	26	4	400	207	31	2
4000	10000	157	25	3	150	127	11	2
2000	5000	93	15	4	300	158	18	3
2000	20000	563	33	1	200	82	35	2
2000	625	366	34	1	400	322	30	3
500	1250	246	25	4	150	634	31	3
8000	5000	248	20	2	100	140	22	2
2000	10000	244	25	3	200	462	25	3
500	2500	706	35	4	50	198	35	3
8000	625	322	23	4	50	185	23	2
500	5000	110	27	1	200	29	4	3
16000	5000	250	22	3	400	250	19	2
4000	5000	818	33	1	50	130	22	4
16000	10000	624	35	4	50	110	23	1
2000	20000	124	29	3	300	161	31	3
16000	2500	86	18	2	50	673	29	2
500	1250	291	35	4	100	216	22	3
500	5000	350	20	4	100	387	35	2
8000	20000	755	30	2	50	91	27	1
4000	5000	15	7	2	300	528	20	3
2000	5000	757	35	4	150	284	33	3
1000	625	94	27	4	200	46	7	3
1000	5000	72	13	2	300	221	18	3
2000	1250	65	35	3	300	139	33	3
4000	2500	138	34	4	350	857	32	2
8000	625	620	29	1	150	58	32	3
1000	2500	207	22	3	100	17	10	4
4000	20000	315	25	3	100	488	29	4
1000	1250	26	19	2	400	123	34	3
4000	1250	95	21	4	300	321	16	4
500	625	175	30	3	400	224	21	4
2000	5000	546	32	4	250	195	32	4
1000	5000	501	26	2	350	32	19	1
500	5000	501	32	1	300	76	7	4
2000	5000	52	7	3	100	741	34	3
500	1250	193	20	1	250	232	30	1
4000	10000	61	32	4	400	889	34	2
1000	10000	161	14	2	400	106	12	4
16000	1250	457	18	2	150	114	28	4
4000	625	133	14	1	300	566	35	3
500	20000	735	30	4	100	141	26	2
1000	5000	46	19	4	250	600	29	2
8000	10000	192	15	2	300	101	12	4
8000	625	36	5	1	150	49	17	1
2000	10000	363	19	1	150	94	22	3
16000	10000	144	32	1	200	197	20	4
1000	20000	461	32	4	400	182	11	3
2000	2500	449	27	2	350	193	34	3
1000	2500	229	28	3	350	644	35	2
8000	2500	487	35	1	50	154	15	1
4000	2500	232	33	2	200	126	23	3
16000	1250	39	13	1	300	408	30	2
2000	10000	204	23	1	300	217	12	3
16000	10000	609	28	1	250	130	30	3
500	2500	200	28	4	200	101	5	3
2000	5000	417	16	1	200	20	10	2
4000	1250	82	22	4	50	240	13	3
2000	1250	309	28	4	350	526	27	2
1000	10000	195	31	1	400	526	30	3
2000	20000	454	32	4	300	265	23	1
4000	20000	381	31	1	300	134	9	2
2000	5000	208	25	1	50	477	22	1
1000	10000	218	29	3	350	142	15	4
500	2500	580	29	4	50	90	33	4
500	20000	228	35	4	50	83	35	1
500	1250	369	28	3	100	510	33	4
8000	20000	787	35	2	300	72	25	4
4000	5000	77	27	3	50	572	32	2
500	20000	44	5	1	50	88	33	4
2000	5000	263	21	4	150	22	13	3
16000	20000	322	20	1	250	29	4	1
4000	20000	240	35	2	100	294	27	3
16000	5000	76	34	4	250	404	24	4
16000	625	182	28	4	150	43	16	3
2000	2500	628	29	3	100	107	20	3
500	5000	32	22	4	350	261	25	3
2000	10000	141	25	2	250	57	35	3
500	20000	63	19	2	400	162	35	2
2000	2500	605	35	3	300	267	27	1
1000	625	201	23	3	200	67	17	3
16000	5000	434	35	2	150	212	17	2
500	20000	64	28	4	200	624	32	1
8000	10000	994	35	2	400	40	21	3
16000	625	397	34	4	150	79	32	4
500	1250	26	4	1	50	229	18	4
4000	2500	422	31	1	50	517	35	3
1000	625	447	35	1	50	279	23	1
1000	10000	106	33	3	50	320	12	4
4000	2500	288	28	3	300	214	35	2
1000	10000	69	20	3	350	384	26	1
8000	1250	165	18	2	50	306	18	2
8000	2500	613	32	3	400	205	31	4
16000	1250	43	23	4	250	241	27	3
500	2500	620	32	3	350	85	25	3
2000	5000	75	7	1	350	552	34	4
2000	1250	786	33	4	250	129	35	2
4000	1250	183	14	2	100	268	26	4
500	625	458	18	1	150	141	26	4
8000	5000	196	26	3	250	15	7	2
8000	5000	868	31	3	150	101	35	4
8000	10000	108	8	4	300	106	32	2
500	20000	208	11	3	200	375	30	2
8000	2500	586	28	3	50	147	35	2
500	10000	30	16	2	350	953	34	2
4000	5000	93	12	1	200	365	26	2
8000	2500	287	17	2	50	160	23	1
8000	2500	173	18	2	350	463	31	2
500	625	377	29	1	400	383	35	1
1000	625	194	13	3	400	86	18	2
1000	625	244	11	2	150	113	22	4
16000	2500	191	11	2	350	178	32	3
1000	10000	369	29	3	400	593	34	3
2000	10000	137	33	1	150	148	30	2
4000	5000	663	35	1	200	29	17	1
500	5000	288	28	1	400	51	9	1
2000	2500	79	23	3	150	288	35	3
1000	10000	165	33	2	200	470	25	1
4000	5000	42	11	3	300	708	27	4
